t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1773150543,149,1962,41.04026845637584,1,232.63926021744922,3.0,5.0,100.0,739.0,1934.0,1962.0
1773150573,151,1962,40.52317880794702,1,231.126540649261,3.0,5.0,98.80000000000007,725.3200000000027,1932.8799999999994,1962.0
1773150603,153,1962,40.01307189542484,1,229.6440032943469,3.0,4.5,97.5999999999998,711.6399999999958,1931.7600000000004,1962.0
1773150633,155,1962,39.516129032258064,1,228.18961000621488,3.0,4.0,96.39999999999986,697.9599999999984,1930.6399999999999,1962.0
1773150663,157,1962,39.038216560509554,1,226.7614211453877,3.0,4.0,95.19999999999993,684.2800000000011,1929.5199999999993,1962.0
1773150693,159,1962,38.57232704402516,1,225.35972535401973,3.0,4.0,94.0,670.6000000000039,1928.4000000000003,1962.0
1773150723,161,1962,38.11801242236025,1,223.98368743286832,3.0,4.0,91.00000000000017,656.9199999999969,1927.2799999999997,1962.0
1773150753,163,1962,37.668711656441715,1,222.6335098182862,3.0,4.0,87.99999999999949,643.2399999999996,1926.1599999999992,1962.0
1773150783,165,1962,37.236363636363635,1,221.3064835137751,3.0,4.0,84.99999999999966,629.5600000000023,1925.0400000000002,1962.0
1773150813,167,1962,36.80239520958084,0,220.004825782805,3.0,4.0,81.99999999999983,615.8799999999953,1923.9199999999996,1962.0
1773150843,169,1962,36.37278106508876,0,218.726801692269,3.0,4.0,79.0,602.199999999998,1922.8000000000006,1962.0
1773150873,171,1962,35.96491228070175,0,217.4688860703267,3.0,4.0,76.00000000000017,588.5200000000008,1921.68,1962.0
1773150903,173,1962,35.566473988439306,0,216.23241272143306,3.0,4.0,72.99999999999949,574.8400000000036,1920.5599999999995,1962.0
1773150933,175,1962,35.182857142857145,0,215.01590623560517,3.0,4.0,69.99999999999966,561.1599999999964,1919.4400000000005,1962.0
1773150963,177,1962,34.813559322033896,0,213.81880667478114,3.0,4.0,66.99999999999983,547.4799999999992,1918.32,1962.0
1773150993,179,1962,34.452513966480446,0,212.6414710359168,3.0,4.0,64.0,533.800000000002,1917.1999999999994,1962.0
1773151023,181,1962,34.0939226519337,0,211.48419173013744,3.0,4.0,61.800000000000125,520.1199999999949,1916.0800000000004,1962.0
1773151053,183,1962,33.743169398907106,0,210.34561994360652,3.0,4.0,59.599999999999625,506.43999999999767,1914.9599999999998,1962.0
1773151083,185,1962,33.41081081081081,0,209.22362669987274,3.0,4.0,57.39999999999975,492.7600000000004,1913.8399999999992,1962.0
1773151113,187,1962,33.06951871657754,0,208.12176047731222,3.0,4.0,55.199999999999875,479.0800000000031,1912.7200000000003,1962.0
1773151143,189,1962,32.74603174603175,0,207.03558396899302,3.0,4.0,53.0,465.3999999999961,1911.5999999999997,1962.0
1773151173,191,1962,32.424083769633505,0,205.96697038749556,3.0,4.0,50.7999999999995,451.71999999999883,1910.479999999999,1962.0
1773151203,193,1962,32.1139896373057,0,204.91394906648188,3.0,4.0,48.599999999999625,438.04000000000156,1909.3600000000001,1962.0
1773151233,195,1962,31.805128205128206,0,203.8776744990313,3.0,4.0,46.39999999999975,424.35999999999456,1908.2399999999996,1962.0
1773151263,197,1962,31.502538071065988,0,202.85695735317177,3.0,4.0,44.199999999999875,410.6799999999973,1907.1200000000006,1962.0
1773151293,199,1962,31.201005025125628,0,201.85213059377762,3.0,4.0,42.0,397.0,1906.0,1962.0
1773151323,201,1962,30.91044776119403,0,200.8613500410134,3.0,4.0,41.59999999999991,388.3600000000017,1882.659999999988,1962.0
1773151353,203,1962,30.625615763546797,0,199.885035606461,3.0,4.0,41.19999999999993,379.7199999999973,1859.3200000000093,1962.0
1773151383,205,1962,30.341463414634145,0,198.9235011298803,3.0,4.0,40.799999999999955,371.079999999999,1835.9799999999973,1962.0
1773151413,207,1962,30.06280193236715,0,197.97570439808237,2.0,4.0,40.39999999999998,362.44000000000074,1812.6399999999853,1962.0
1773151443,209,1962,29.789473684210527,0,197.0413215258768,2.0,4.0,40.0,353.7999999999963,1789.3000000000065,1962.0
1773151473,211,1962,29.526066350710902,0,196.11935878117293,2.0,4.0,39.59999999999991,345.15999999999804,1765.9599999999946,1962.0
